benchmark,model,item_id,metric,jrt_gold,agc_judge_score,family
pun_eval,nvidia/nemotron-nano-9b-v2,het_1769,pun_detection_rate,1,1.0,nvidia
pun_eval,nvidia/nemotron-nano-9b-v2,het_218,pun_detection_rate,1,1.0,nvidia
pun_eval,nvidia/nemotron-nano-9b-v2,het_351,pun_detection_rate,1,1.0,nvidia
pun_eval,nvidia/nemotron-nano-9b-v2,het_377,pun_detection_rate,1,1.0,nvidia
pun_eval,nvidia/nemotron-nano-9b-v2,hom_1441,pun_detection_rate,1,1.0,nvidia
pun_eval,nvidia/nemotron-nano-9b-v2,hom_1726,pun_detection_rate,1,1.0,nvidia
pun_eval,nvidia/nemotron-nano-9b-v2,hom_1833,pun_detection_rate,1,1.0,nvidia
pun_eval,nvidia/nemotron-nano-9b-v2,hom_223,pun_detection_rate,1,1.0,nvidia
pun_eval,nvidia/nemotron-nano-9b-v2,hom_691,pun_detection_rate,1,1.0,nvidia
pun_eval,openai/gpt-4.1,het_1299,pun_detection_rate,1,0.0,openai
pun_eval,openai/gpt-4.1,het_267,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-4.1,het_973,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-4.1,hom_1549,pun_detection_rate,0,0.0,openai
pun_eval,openai/gpt-4.1,hom_1833,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-4.1,hom_235,pun_detection_rate,0,0.0,openai
pun_eval,openai/gpt-4.1,hom_791,pun_detection_rate,0,0.0,openai
pun_eval,openai/gpt-4.1-mini,het_1299,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-4.1-mini,het_973,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-4.1-mini,hom_1025,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-4.1-mini,hom_2185,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-4.1-mini,hom_308,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-4.1-mini,hom_540,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-4.1-mini,hom_691,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-4.1-mini,hom_748,pun_detection_rate,1,0.0,openai
pun_eval,openai/gpt-4o,het_1159,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-4o,het_351,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-4o,het_982,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-4o,hom_1025,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-4o,hom_1268,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-4o,hom_1291,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-4o,hom_1833,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-4o,hom_2093,pun_detection_rate,0,0.0,openai
pun_eval,openai/gpt-4o,hom_308,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-4o,hom_356,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-4o,hom_5,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-4o,hom_540,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-4o,hom_680,pun_detection_rate,1,0.0,openai
pun_eval,openai/gpt-4o-mini,het_1221,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-4o-mini,het_377,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-4o-mini,hom_1025,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-4o-mini,hom_1549,pun_detection_rate,0,0.0,openai
pun_eval,openai/gpt-4o-mini,hom_5,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-5.1,hom_1278,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-5.1,hom_1833,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-5.1,hom_22,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.1,hom_267,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.1,hom_293,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-5.1,hom_341,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.1,hom_5,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-5.1,hom_820,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-5.1,hom_916,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4,het_1657,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4,het_218,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4,het_377,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4,het_973,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4,hom_1441,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4,hom_1549,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4,hom_235,pun_detection_rate,0,0.0,openai
pun_eval,openai/gpt-5.4,hom_341,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4-mini,het_1427,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4-mini,hom_1770,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4-mini,hom_235,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4-mini,hom_267,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4-mini,hom_293,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4-mini,hom_341,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4-mini,hom_449,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4-mini,hom_5,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4-nano,het_1115,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4-nano,het_1299,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4-nano,het_982,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4-nano,hom_1025,pun_detection_rate,0,1.0,openai
pun_eval,openai/gpt-5.4-nano,hom_1441,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4-nano,hom_1925,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.4-nano,hom_540,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.5,het_1484,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.5,het_377,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.5,hom_1025,pun_detection_rate,1,1.0,openai
pun_eval,openai/gpt-5.5,hom_916,pun_detection_rate,1,1.0,openai
pun_eval,qwen/qwen-turbo,het_1159,pun_detection_rate,1,1.0,qwen
pun_eval,qwen/qwen-turbo,het_1484,pun_detection_rate,1,0.0,qwen
pun_eval,qwen/qwen-turbo,het_1657,pun_detection_rate,1,1.0,qwen
pun_eval,qwen/qwen-turbo,het_218,pun_detection_rate,1,1.0,qwen
pun_eval,qwen/qwen-turbo,het_267,pun_detection_rate,0,1.0,qwen
pun_eval,qwen/qwen-turbo,hom_1423,pun_detection_rate,0,0.0,qwen
pun_eval,qwen/qwen-turbo,hom_1726,pun_detection_rate,1,1.0,qwen
pun_eval,qwen/qwen-turbo,hom_2093,pun_detection_rate,0,0.0,qwen
pun_eval,qwen/qwen-turbo,hom_22,pun_detection_rate,1,1.0,qwen
pun_eval,qwen/qwen-turbo,hom_235,pun_detection_rate,0,1.0,qwen
pun_eval,qwen/qwen-turbo,hom_691,pun_detection_rate,0,1.0,qwen
pun_eval,qwen/qwen3-14b,het_1159,pun_detection_rate,0,0.0,qwen
pun_eval,qwen/qwen3-14b,het_1299,pun_detection_rate,1,1.0,qwen
pun_eval,qwen/qwen3-14b,het_1427,pun_detection_rate,0,0.0,qwen
pun_eval,qwen/qwen3-14b,het_1484,pun_detection_rate,0,0.0,qwen
pun_eval,qwen/qwen3-14b,het_377,pun_detection_rate,0,0.0,qwen
pun_eval,qwen/qwen3-14b,hom_1549,pun_detection_rate,0,0.0,qwen
pun_eval,qwen/qwen3-14b,hom_1833,pun_detection_rate,0,0.0,qwen
pun_eval,qwen/qwen3-14b,hom_1925,pun_detection_rate,0,0.0,qwen
pun_eval,qwen/qwen3-14b,hom_208,pun_detection_rate,0,0.0,qwen
pun_eval,qwen/qwen3-14b,hom_223,pun_detection_rate,0,0.0,qwen
pun_eval,qwen/qwen3-14b,hom_327,pun_detection_rate,0,1.0,qwen
pun_eval,qwen/qwen3-14b,hom_341,pun_detection_rate,0,0.0,qwen
pun_eval,qwen/qwen3-14b,hom_449,pun_detection_rate,0,0.0,qwen
pun_eval,qwen/qwen3-14b,hom_540,pun_detection_rate,0,0.0,qwen
pun_eval,qwen/qwen3-14b,hom_597,pun_detection_rate,0,0.0,qwen
pun_eval,qwen/qwen3-14b,hom_748,pun_detection_rate,0,0.0,qwen
pun_eval,qwen/qwen3-14b,hom_820,pun_detection_rate,0,0.0,qwen
pun_eval,qwen/qwen3-next-80b-a3b-instruct,het_218,pun_detection_rate,1,1.0,qwen
pun_eval,qwen/qwen3-next-80b-a3b-instruct,hom_1268,pun_detection_rate,1,1.0,qwen
pun_eval,qwen/qwen3-next-80b-a3b-instruct,hom_1833,pun_detection_rate,1,1.0,qwen
pun_eval,qwen/qwen3-next-80b-a3b-instruct,hom_267,pun_detection_rate,1,1.0,qwen
pun_eval,qwen/qwen3.5-flash-02-23,het_1159,pun_detection_rate,0,1.0,qwen
pun_eval,qwen/qwen3.5-flash-02-23,het_1484,pun_detection_rate,1,1.0,qwen
pun_eval,qwen/qwen3.5-flash-02-23,het_267,pun_detection_rate,1,1.0,qwen
pun_eval,qwen/qwen3.5-flash-02-23,hom_1726,pun_detection_rate,1,1.0,qwen
pun_eval,qwen/qwen3.5-flash-02-23,hom_1833,pun_detection_rate,1,1.0,qwen
pun_eval,qwen/qwen3.5-flash-02-23,hom_267,pun_detection_rate,1,1.0,qwen
pun_eval,qwen/qwen3.5-flash-02-23,hom_308,pun_detection_rate,0,0.0,qwen
pun_eval,qwen/qwen3.5-flash-02-23,hom_680,pun_detection_rate,0,1.0,qwen
pun_eval,qwen/qwen3.5-flash-02-23,hom_691,pun_detection_rate,1,1.0,qwen
pun_eval,qwen/qwen3.5-flash-02-23,hom_748,pun_detection_rate,1,1.0,qwen
pun_eval,tencent/hunyuan-a13b-instruct,het_1115,pun_detection_rate,1,1.0,tencent
pun_eval,tencent/hunyuan-a13b-instruct,het_157,pun_detection_rate,0,1.0,tencent
pun_eval,tencent/hunyuan-a13b-instruct,het_201,pun_detection_rate,1,1.0,tencent
pun_eval,tencent/hunyuan-a13b-instruct,het_351,pun_detection_rate,0,0.0,tencent
pun_eval,tencent/hunyuan-a13b-instruct,het_982,pun_detection_rate,1,1.0,tencent
pun_eval,tencent/hunyuan-a13b-instruct,hom_1441,pun_detection_rate,0,0.0,tencent
pun_eval,tencent/hunyuan-a13b-instruct,hom_1726,pun_detection_rate,0,0.0,tencent
pun_eval,tencent/hunyuan-a13b-instruct,hom_1770,pun_detection_rate,1,1.0,tencent
pun_eval,tencent/hunyuan-a13b-instruct,hom_267,pun_detection_rate,1,1.0,tencent
pun_eval,tencent/hunyuan-a13b-instruct,hom_327,pun_detection_rate,1,1.0,tencent
pun_eval,tencent/hunyuan-a13b-instruct,hom_356,pun_detection_rate,0,0.0,tencent
pun_eval,tencent/hunyuan-a13b-instruct,hom_540,pun_detection_rate,1,1.0,tencent
pun_eval,z-ai/glm-4.5v,het_157,pun_detection_rate,0,0.0,z-ai
pun_eval,z-ai/glm-4.5v,hom_267,pun_detection_rate,1,0.0,z-ai
pun_eval,z-ai/glm-4.5v,hom_293,pun_detection_rate,0,0.0,z-ai
pun_eval,z-ai/glm-4.5v,hom_540,pun_detection_rate,0,1.0,z-ai
pun_eval,z-ai/glm-4.5v,hom_680,pun_detection_rate,0,0.0,z-ai
pun_eval,z-ai/glm-4.6,het_1115,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-4.6,het_1221,pun_detection_rate,0,0.0,z-ai
pun_eval,z-ai/glm-4.6,het_157,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-4.6,het_1769,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-4.6,hom_1025,pun_detection_rate,1,0.0,z-ai
pun_eval,z-ai/glm-4.6,hom_1726,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-4.6,hom_267,pun_detection_rate,0,0.0,z-ai
pun_eval,z-ai/glm-4.6,hom_327,pun_detection_rate,0,0.0,z-ai
pun_eval,z-ai/glm-4.6,hom_356,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-4.7,het_1115,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-4.7,het_1159,pun_detection_rate,0,1.0,z-ai
pun_eval,z-ai/glm-4.7,het_377,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-4.7,het_973,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-4.7,hom_1726,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-4.7,hom_1770,pun_detection_rate,1,0.0,z-ai
pun_eval,z-ai/glm-4.7,hom_1925,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-4.7,hom_2093,pun_detection_rate,0,0.0,z-ai
pun_eval,z-ai/glm-4.7,hom_2185,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-4.7,hom_5,pun_detection_rate,1,0.0,z-ai
pun_eval,z-ai/glm-4.7,hom_597,pun_detection_rate,0,0.0,z-ai
pun_eval,z-ai/glm-4.7,hom_691,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-4.7,hom_820,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-4.7,hom_916,pun_detection_rate,1,0.0,z-ai
pun_eval,z-ai/glm-5-turbo,het_1769,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-5-turbo,het_377,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-5-turbo,het_982,pun_detection_rate,0,1.0,z-ai
pun_eval,z-ai/glm-5-turbo,hom_1025,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-5-turbo,hom_1726,pun_detection_rate,0,0.0,z-ai
pun_eval,z-ai/glm-5-turbo,hom_1770,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-5-turbo,hom_1833,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-5-turbo,hom_223,pun_detection_rate,1,0.0,z-ai
pun_eval,z-ai/glm-5-turbo,hom_267,pun_detection_rate,1,0.0,z-ai
pun_eval,z-ai/glm-5.1,het_1115,pun_detection_rate,0,1.0,z-ai
pun_eval,z-ai/glm-5.1,het_1159,pun_detection_rate,0,0.0,z-ai
pun_eval,z-ai/glm-5.1,hom_1025,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-5.1,hom_2185,pun_detection_rate,1,1.0,z-ai
pun_eval,z-ai/glm-5.1,hom_341,pun_detection_rate,0,0.0,z-ai
pun_eval,z-ai/glm-5.1,hom_680,pun_detection_rate,0,1.0,z-ai
pun_eval,z-ai/glm-5.1,hom_748,pun_detection_rate,1,1.0,z-ai
rpgbench,ai21/jamba-large-1.7,id14,interestingness,3,3.0,ai21
rpgbench,ai21/jamba-large-1.7,id18,interestingness,3,3.0,ai21
rpgbench,ai21/jamba-large-1.7,id19,interestingness,3,3.0,ai21
rpgbench,ai21/jamba-large-1.7,id2,interestingness,3,2.0,ai21
rpgbench,ai21/jamba-large-1.7,id22,interestingness,3,3.0,ai21
rpgbench,ai21/jamba-large-1.7,id26,interestingness,3,3.0,ai21
rpgbench,ai21/jamba-large-1.7,id27,interestingness,3,3.0,ai21
rpgbench,ai21/jamba-large-1.7,id30,interestingness,3,4.0,ai21
rpgbench,ai21/jamba-large-1.7,id31,interestingness,3,3.0,ai21
rpgbench,ai21/jamba-large-1.7,id33,interestingness,4,4.0,ai21
rpgbench,ai21/jamba-large-1.7,id42,interestingness,4,3.0,ai21
rpgbench,ai21/jamba-large-1.7,id46,interestingness,3,3.0,ai21
rpgbench,allenai/olmo-3.1-32b-instruct,id1,interestingness,3,3.0,allenai
rpgbench,allenai/olmo-3.1-32b-instruct,id11,interestingness,4,3.0,allenai
rpgbench,allenai/olmo-3.1-32b-instruct,id13,interestingness,3,3.0,allenai
rpgbench,allenai/olmo-3.1-32b-instruct,id30,interestingness,4,4.0,allenai
rpgbench,allenai/olmo-3.1-32b-instruct,id38,interestingness,3,3.0,allenai
rpgbench,allenai/olmo-3.1-32b-instruct,id46,interestingness,3,3.0,allenai
rpgbench,allenai/olmo-3.1-32b-instruct,id47,interestingness,3,4.0,allenai
rpgbench,allenai/olmo-3.1-32b-instruct,id49,interestingness,4,4.0,allenai
rpgbench,allenai/olmo-3.1-32b-instruct,id6,interestingness,3,4.0,allenai
rpgbench,amazon/nova-2-lite-v1,id1,interestingness,3,3.0,amazon
rpgbench,amazon/nova-2-lite-v1,id16,interestingness,3,3.0,amazon
rpgbench,amazon/nova-2-lite-v1,id19,interestingness,3,3.0,amazon
rpgbench,amazon/nova-2-lite-v1,id2,interestingness,3,3.0,amazon
rpgbench,amazon/nova-2-lite-v1,id21,interestingness,3,4.0,amazon
rpgbench,amazon/nova-2-lite-v1,id3,interestingness,3,3.0,amazon
rpgbench,amazon/nova-2-lite-v1,id34,interestingness,4,4.0,amazon
rpgbench,amazon/nova-2-lite-v1,id35,interestingness,4,4.0,amazon
rpgbench,amazon/nova-2-lite-v1,id43,interestingness,3,3.0,amazon
rpgbench,amazon/nova-2-lite-v1,id46,interestingness,3,3.0,amazon
rpgbench,amazon/nova-2-lite-v1,id47,interestingness,3,3.0,amazon
rpgbench,amazon/nova-lite-v1,id13,interestingness,3,3.0,amazon
rpgbench,amazon/nova-lite-v1,id17,interestingness,3,3.0,amazon
rpgbench,amazon/nova-lite-v1,id18,interestingness,3,3.0,amazon
rpgbench,amazon/nova-lite-v1,id2,interestingness,3,3.0,amazon
rpgbench,amazon/nova-lite-v1,id21,interestingness,3,3.0,amazon
rpgbench,amazon/nova-lite-v1,id23,interestingness,3,3.0,amazon
rpgbench,amazon/nova-lite-v1,id36,interestingness,3,3.0,amazon
rpgbench,amazon/nova-lite-v1,id40,interestingness,3,3.0,amazon
rpgbench,amazon/nova-lite-v1,id9,interestingness,2,3.0,amazon
rpgbench,amazon/nova-micro-v1,id15,interestingness,2,2.0,amazon
rpgbench,amazon/nova-micro-v1,id2,interestingness,2,3.0,amazon
rpgbench,amazon/nova-micro-v1,id21,interestingness,3,3.0,amazon
rpgbench,amazon/nova-micro-v1,id29,interestingness,3,3.0,amazon
rpgbench,amazon/nova-micro-v1,id33,interestingness,3,3.0,amazon
rpgbench,amazon/nova-micro-v1,id34,interestingness,3,3.0,amazon
rpgbench,amazon/nova-micro-v1,id39,interestingness,1,2.0,amazon
rpgbench,amazon/nova-micro-v1,id40,interestingness,3,3.0,amazon
rpgbench,amazon/nova-micro-v1,id42,interestingness,3,3.0,amazon
rpgbench,amazon/nova-micro-v1,id48,interestingness,3,3.0,amazon
rpgbench,amazon/nova-micro-v1,id8,interestingness,3,3.0,amazon
rpgbench,amazon/nova-pro-v1,id29,interestingness,3,3.0,amazon
rpgbench,amazon/nova-pro-v1,id32,interestingness,2,3.0,amazon
rpgbench,amazon/nova-pro-v1,id6,interestingness,3,3.0,amazon
rpgbench,amazon/nova-pro-v1,id8,interestingness,3,2.0,amazon
rpgbench,anthropic/claude-3.7-sonnet,id11,interestingness,4,3.0,anthropic
rpgbench,anthropic/claude-3.7-sonnet,id13,interestingness,4,3.0,anthropic
rpgbench,anthropic/claude-3.7-sonnet,id19,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-3.7-sonnet,id22,interestingness,4,3.0,anthropic
rpgbench,anthropic/claude-3.7-sonnet,id26,interestingness,3,3.0,anthropic
rpgbench,anthropic/claude-3.7-sonnet,id3,interestingness,4,3.0,anthropic
rpgbench,anthropic/claude-3.7-sonnet,id32,interestingness,3,4.0,anthropic
rpgbench,anthropic/claude-3.7-sonnet,id39,interestingness,3,3.0,anthropic
rpgbench,anthropic/claude-3.7-sonnet,id4,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-3.7-sonnet,id40,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-3.7-sonnet,id9,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-haiku-4.5,id11,interestingness,3,3.0,anthropic
rpgbench,anthropic/claude-haiku-4.5,id16,interestingness,3,4.0,anthropic
rpgbench,anthropic/claude-haiku-4.5,id17,interestingness,3,3.0,anthropic
rpgbench,anthropic/claude-haiku-4.5,id26,interestingness,3,3.0,anthropic
rpgbench,anthropic/claude-haiku-4.5,id35,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-haiku-4.5,id39,interestingness,3,3.0,anthropic
rpgbench,anthropic/claude-haiku-4.5,id40,interestingness,3,3.0,anthropic
rpgbench,anthropic/claude-haiku-4.5,id44,interestingness,3,3.0,anthropic
rpgbench,anthropic/claude-haiku-4.5,id47,interestingness,3,3.0,anthropic
rpgbench,anthropic/claude-haiku-4.5,id5,interestingness,3,4.0,anthropic
rpgbench,anthropic/claude-opus-4.6-fast,id17,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-opus-4.6-fast,id24,interestingness,3,3.0,anthropic
rpgbench,anthropic/claude-opus-4.6-fast,id34,interestingness,5,4.0,anthropic
rpgbench,anthropic/claude-opus-4.6-fast,id4,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-opus-4.6-fast,id41,interestingness,5,4.0,anthropic
rpgbench,anthropic/claude-opus-4.6-fast,id47,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-opus-4.6-fast,id49,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-opus-4.6-fast,id6,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-opus-4.6-fast,id8,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-opus-4.7,id15,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-opus-4.7,id16,interestingness,3,3.0,anthropic
rpgbench,anthropic/claude-opus-4.7,id19,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-opus-4.7,id2,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-opus-4.7,id26,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-opus-4.7,id27,interestingness,3,4.0,anthropic
rpgbench,anthropic/claude-opus-4.7,id32,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-opus-4.7,id34,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-opus-4.7,id37,interestingness,3,3.0,anthropic
rpgbench,anthropic/claude-opus-4.7,id38,interestingness,4,3.0,anthropic
rpgbench,anthropic/claude-opus-4.7,id45,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-opus-4.7,id46,interestingness,3,4.0,anthropic
rpgbench,anthropic/claude-opus-4.7,id5,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4,id0,interestingness,3,3.0,anthropic
rpgbench,anthropic/claude-sonnet-4,id11,interestingness,4,3.0,anthropic
rpgbench,anthropic/claude-sonnet-4,id14,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4,id21,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4,id23,interestingness,3,3.0,anthropic
rpgbench,anthropic/claude-sonnet-4,id28,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4,id31,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4,id33,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4,id37,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4,id38,interestingness,3,3.0,anthropic
rpgbench,anthropic/claude-sonnet-4,id42,interestingness,3,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4,id47,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4,id6,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.5,id12,interestingness,5,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.5,id23,interestingness,3,3.0,anthropic
rpgbench,anthropic/claude-sonnet-4.5,id25,interestingness,3,3.0,anthropic
rpgbench,anthropic/claude-sonnet-4.5,id27,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.5,id32,interestingness,5,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.5,id34,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.5,id35,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.5,id39,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.5,id4,interestingness,4,3.0,anthropic
rpgbench,anthropic/claude-sonnet-4.5,id40,interestingness,3,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.5,id45,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.5,id48,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.5,id6,interestingness,3,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.6,id0,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.6,id10,interestingness,3,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.6,id11,interestingness,3,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.6,id17,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.6,id18,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.6,id2,interestingness,5,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.6,id28,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.6,id29,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.6,id43,interestingness,4,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.6,id46,interestingness,5,4.0,anthropic
rpgbench,anthropic/claude-sonnet-4.6,id48,interestingness,4,4.0,anthropic
rpgbench,arcee-ai/trinity-large-preview,id12,interestingness,5,4.0,arcee-ai
rpgbench,arcee-ai/trinity-large-preview,id13,interestingness,3,3.0,arcee-ai
rpgbench,arcee-ai/trinity-large-preview,id19,interestingness,2,3.0,arcee-ai
rpgbench,arcee-ai/trinity-large-preview,id2,interestingness,3,3.0,arcee-ai
